,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
214,NnBXwmjXvpG8eqIwZ2oSxg,super-dish-san-jose,Super Dish,https://s3-media3.fl.yelpcdn.com/bphoto/QrC5RmzenAHjqUKUqhej3A/o.jpg,False,https://www.yelp.com/biz/super-dish-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,38,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 37.251805726048865, 'longitude': -121.8657786}",[],,"{'address1': '925 Blossom Hill Rd', 'address2': 'Ste 1003', 'address3': None, 'city': 'San Jose', 'zip_code': '95123', 'country': 'US', 'state': 'CA', 'display_address': ['925 Blossom Hill Rd', 'Ste 1003', 'San Jose, CA 95123']}",,,7401.0910049905215
215,AudaIEcjtdPB4c7JpcBjzA,il-fornaio-san-jose-3,Il Fornaio,https://s3-media1.fl.yelpcdn.com/bphoto/OX7Zbd1zN8YDKO4gu1TMrg/o.jpg,False,https://www.yelp.com/biz/il-fornaio-san-jose-3?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,1266,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 37.330905, 'longitude': -121.887672}","['delivery', 'pickup']",$$,"{'address1': '302 S Market St', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95113', 'country': 'US', 'state': 'CA', 'display_address': ['302 S Market St', 'San Jose, CA 95113']}",+14082713366,(408) 271-3366,1622.4800519116875
216,Sh1ciJFSHlP3W7ZC_zsxkg,hokkaido-ramen-santouka-san-jose,Hokkaido Ramen Santouka,https://s3-media1.fl.yelpcdn.com/bphoto/KT6Y_3bCg8AN9V3ie3Lfqw/o.jpg,False,https://www.yelp.com/biz/hokkaido-ramen-santouka-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,3311,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 37.31514, 'longitude': -121.97765}","['delivery', 'pickup']",$$,"{'address1': '675 Saratoga Ave', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95129', 'country': 'US', 'state': 'CA', 'display_address': ['675 Saratoga Ave', 'San Jose, CA 95129']}",+14084461101,(408) 446-1101,8218.303476419022
217,w8taOB25WBct_YBsuqc4vQ,la-casa-mia-santa-clara,La Casa Mia,https://s3-media3.fl.yelpcdn.com/bphoto/TDwDzP9dXtky6b0OZwB2vA/o.jpg,False,https://www.yelp.com/biz/la-casa-mia-santa-clara?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,180,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 37.33625, 'longitude': -121.99419}",[],$$,"{'address1': '3548 Homestead Rd', 'address2': None, 'address3': '', 'city': 'Santa Clara', 'zip_code': '95051', 'country': 'US', 'state': 'CA', 'display_address': ['3548 Homestead Rd', 'Santa Clara, CA 95051']}",+18778880755,(877) 888-0755,9901.770565477595
218,XUUXLhTPLmE9WtV6OA1kEw,ichina-santa-clara,iChina,https://s3-media4.fl.yelpcdn.com/bphoto/FfieKMDv7bAJvkpuSXIpRQ/o.jpg,False,https://www.yelp.com/biz/ichina-santa-clara?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,434,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 37.324514506397286, 'longitude': -121.94718307256309}",[],,"{'address1': '2855 Stevens Creek Blvd', 'address2': 'Ste 1891', 'address3': 'Westfield Valley Fair', 'city': 'Santa Clara', 'zip_code': '95050', 'country': 'US', 'state': 'CA', 'display_address': ['2855 Stevens Creek Blvd', 'Ste 1891', 'Westfield Valley Fair', 'Santa Clara, CA 95050']}",+14083525405,(408) 352-5405,5565.9942975690155
219,F2g_xZaMQ2QtVXm-OrGY3Q,jaks-authentic-indian-and-modern-vibe-santa-clara,Jaks Authentic Indian & Modern Vibe,https://s3-media3.fl.yelpcdn.com/bphoto/tW16S9yT_MuGS6a6iPclPA/o.jpg,False,https://www.yelp.com/biz/jaks-authentic-indian-and-modern-vibe-santa-clara?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,162,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,"{'latitude': 37.3815277, 'longitude': -121.9745551}",['restaurant_reservation'],,"{'address1': '3333 Coronado Pl', 'address2': '', 'address3': None, 'city': 'Santa Clara', 'zip_code': '95054', 'country': 'US', 'state': 'CA', 'display_address': ['3333 Coronado Pl', 'Santa Clara, CA 95054']}",+14087539870,(408) 753-9870,10707.110209022203
220,7kMpzpXqSZN-buV3RPQbgQ,danawa-santa-clara-2,Danawa,https://s3-media1.fl.yelpcdn.com/bphoto/AQJXx-7sHJCXKqzQFV33Lw/o.jpg,False,https://www.yelp.com/biz/danawa-santa-clara-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,256,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 37.3511318014515, 'longitude': -121.976657509804}","['delivery', 'pickup']",$$,"{'address1': '2776 El Camino Real', 'address2': '', 'address3': None, 'city': 'Santa Clara', 'zip_code': '95051', 'country': 'US', 'state': 'CA', 'display_address': ['2776 El Camino Real', 'Santa Clara, CA 95051']}",+16693427080,(669) 342-7080,8965.552953527658
221,3d81KR7XyFkSOHbCvIlWSg,tai-kee-wonton-san-jose,Tai Kee Wonton,https://s3-media1.fl.yelpcdn.com/bphoto/9Ug2P-xvKsr6EEhkX-JsdQ/o.jpg,False,https://www.yelp.com/biz/tai-kee-wonton-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,382,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}]",4.0,"{'latitude': 37.3965530461756, 'longitude': -121.889470244654}","['delivery', 'pickup']",$$,"{'address1': '2092 Concourse Dr', 'address2': 'Ste 1', 'address3': '', 'city': 'San Jose', 'zip_code': '95131', 'country': 'US', 'state': 'CA', 'display_address': ['2092 Concourse Dr', 'Ste 1', 'San Jose, CA 95131']}",+14084328889,(408) 432-8889,8901.453215692794
222,7cCN4HdtZu9kJ00Vful3Lw,fish-and-things-poke-bar-san-jose-san-jose,Fish & Things Poke Bar San Jose,https://s3-media2.fl.yelpcdn.com/bphoto/2gGmqTtvDFls3YjwBRqCPQ/o.jpg,False,https://www.yelp.com/biz/fish-and-things-poke-bar-san-jose-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,29,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 37.30996, 'longitude': -121.80901}",[],,"{'address1': '1849 E Capitol Expy', 'address2': None, 'address3': '', 'city': 'San Jose', 'zip_code': '95121', 'country': 'US', 'state': 'CA', 'display_address': ['1849 E Capitol Expy', 'San Jose, CA 95121']}",+14083001423,(408) 300-1423,6758.987799885961
223,D7WcGs-ounFI9SzyfLSG4Q,silla-modern-korean-santa-clara,Silla Modern Korean,https://s3-media2.fl.yelpcdn.com/bphoto/Ia5Pqog5psre70pJFf6Pqw/o.jpg,False,https://www.yelp.com/biz/silla-modern-korean-santa-clara?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,380,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 37.35187, 'longitude': -121.9793}","['delivery', 'restaurant_reservation', 'pickup']",$$,"{'address1': '2910 El Camino Real', 'address2': '', 'address3': None, 'city': 'Santa Clara', 'zip_code': '95051', 'country': 'US', 'state': 'CA', 'display_address': ['2910 El Camino Real', 'Santa Clara, CA 95051']}",+14083202829,(408) 320-2829,9225.701430298423
224,3m813d8LyMj1lfXxxA-iRA,umi-hand-roll-bar-san-jose-2,Umi Hand Roll Bar,https://s3-media2.fl.yelpcdn.com/bphoto/0JkvGjRiqtlWZIEfo0OwhA/o.jpg,False,https://www.yelp.com/biz/umi-hand-roll-bar-san-jose-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,255,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 37.33017, 'longitude': -121.88654}","['delivery', 'pickup']",$$,"{'address1': '387 S First St', 'address2': 'Ste 101', 'address3': '', 'city': 'San Jose', 'zip_code': '95113', 'country': 'US', 'state': 'CA', 'display_address': ['387 S First St', 'Ste 101', 'San Jose, CA 95113']}",+14087539496,(408) 753-9496,1523.832753965061
225,ep0nt5oFaaodqu3HJrgvnQ,bayyyareatacos-san-jose,Bayyyareatacos,https://s3-media2.fl.yelpcdn.com/bphoto/bcDhQ8DM2wCeQLlhS7xs3w/o.jpg,False,https://www.yelp.com/biz/bayyyareatacos-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,3,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",5.0,"{'latitude': 37.33537, 'longitude': -121.88954}",[],,"{'address1': '52 S 1st', 'address2': None, 'address3': '', 'city': 'San Jose', 'zip_code': '95113', 'country': 'US', 'state': 'CA', 'display_address': ['52 S 1st', 'San Jose, CA 95113']}",+14086483839,(408) 648-3839,2119.2656850360077
226,qRAwImvjFb_i7PohpinGyg,kaita-restaurant-san-jose,Kaita Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/da-Yx43qJiSy-y4B6X_KFQ/o.jpg,False,https://www.yelp.com/biz/kaita-restaurant-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,614,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 37.34935, 'longitude': -121.89401}",['delivery'],$$,"{'address1': '215 Jackson St', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95112', 'country': 'US', 'state': 'CA', 'display_address': ['215 Jackson St', 'San Jose, CA 95112']}",+14082875551,(408) 287-5551,3726.222994766402
227,7-DOneuLbUM4rcmmPV9kyA,back-a-yard-caribbean-grill-campbell,Back A Yard Caribbean Grill,https://s3-media3.fl.yelpcdn.com/bphoto/6jaIIGINV0SPBAQJ9WVRYw/o.jpg,False,https://www.yelp.com/biz/back-a-yard-caribbean-grill-campbell?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,361,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 37.29226, 'longitude': -121.94951}","['delivery', 'pickup']",$$,"{'address1': '1740 S Winchester Blvd', 'address2': None, 'address3': '', 'city': 'Campbell', 'zip_code': '95008', 'country': 'US', 'state': 'CA', 'display_address': ['1740 S Winchester Blvd', 'Campbell, CA 95008']}",+14088662666,(408) 866-2666,6307.240495353365
228,xnHcCWmP236EJgfGZA2h3w,koi-palace-contempo-cupertino-cupertino,Koi Palace Contempo - Cupertino,https://s3-media2.fl.yelpcdn.com/bphoto/-qdg3tHEEmyjfCvQDUFMHQ/o.jpg,False,https://www.yelp.com/biz/koi-palace-contempo-cupertino-cupertino?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,159,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",3.5,"{'latitude': 37.32374, 'longitude': -122.01004}","['delivery', 'restaurant_reservation', 'pickup']",,"{'address1': '19369 Stevens Creek Blvd', 'address2': 'Ste 100', 'address3': None, 'city': 'Cupertino', 'zip_code': '95014', 'country': 'US', 'state': 'CA', 'display_address': ['19369 Stevens Creek Blvd', 'Ste 100', 'Cupertino, CA 95014']}",+14088498888,(408) 849-8888,11085.582826067488
229,kpHnzehd1tEXGf82Iijmlw,xiaoman-riceburrito-小滿飯糰-santa-clara-5,Xiaoman Riceburrito 小滿飯糰,https://s3-media2.fl.yelpcdn.com/bphoto/FXXCAebzau-Kvl0moMHzuQ/o.jpg,False,https://www.yelp.com/biz/xiaoman-riceburrito-%E5%B0%8F%E6%BB%BF%E9%A3%AF%E7%B3%B0-santa-clara-5?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,160,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}]",4.0,"{'latitude': 37.35291680559656, 'longitude': -121.9870995}","['delivery', 'pickup']",,"{'address1': '1614 Pomeroy Ave', 'address2': None, 'address3': '', 'city': 'Santa Clara', 'zip_code': '95051', 'country': 'US', 'state': 'CA', 'display_address': ['1614 Pomeroy Ave', 'Santa Clara, CA 95051']}",+15102131765,(510) 213-1765,9887.01253788851
230,eNIKO7QGiNK46_DlWY7bnQ,mayas-cafe-san-jose-2,Maya's Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/k8weeNaJzXiiOQ65BR7dYw/o.jpg,False,https://www.yelp.com/biz/mayas-cafe-san-jose-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,699,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'honduran', 'title': 'Honduran'}]",4.5,"{'latitude': 37.274462, 'longitude': -121.932768}",['delivery'],$$,"{'address1': '2616 Union Ave', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95124', 'country': 'US', 'state': 'CA', 'display_address': ['2616 Union Ave', 'San Jose, CA 95124']}",+14085598700,(408) 559-8700,6305.464324541392
231,mvmfoMpS3gOpMHuw_aoMig,tabu-shabu-san-jose-san-jose,Tabu Shabu - San Jose,https://s3-media2.fl.yelpcdn.com/bphoto/J-PUTPIFRl3SgZ3Czu2QCw/o.jpg,False,https://www.yelp.com/biz/tabu-shabu-san-jose-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,253,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 37.29015, 'longitude': -121.99272}",[],$$,"{'address1': '1410 El Paseo De Saratoga', 'address2': '', 'address3': None, 'city': 'San Jose', 'zip_code': '95130', 'country': 'US', 'state': 'CA', 'display_address': ['1410 El Paseo De Saratoga', 'San Jose, CA 95130']}",+14083150156,(408) 315-0156,9984.3718825829
232,8R3eH-nnwWaGvcW9jD-8ng,grace-deli-and-cafe-san-jose,Grace Deli & Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/7AMBa42_uospNcQegogWJg/o.jpg,False,https://www.yelp.com/biz/grace-deli-and-cafe-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,99,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 37.3287087, 'longitude': -121.8916141}","['delivery', 'pickup']",$,"{'address1': '303 Almaden Blvd', 'address2': 'Ste 160', 'address3': '', 'city': 'San Jose', 'zip_code': '95110', 'country': 'US', 'state': 'CA', 'display_address': ['303 Almaden Blvd', 'Ste 160', 'San Jose, CA 95110']}",+14087951200,(408) 795-1200,1468.96320116211
233,asChIyyoQ2z5WPYx3SHmkQ,california-fish-grill-san-jose-3,California Fish Grill,https://s3-media4.fl.yelpcdn.com/bphoto/-nqgITclfHE2OWHni-4j1g/o.jpg,False,https://www.yelp.com/biz/california-fish-grill-san-jose-3?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,348,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 37.25884, 'longitude': -121.87453}","['delivery', 'pickup']",$$,"{'address1': '5120 Cherry Ave', 'address2': 'Ste 30', 'address3': None, 'city': 'San Jose', 'zip_code': '95118', 'country': 'US', 'state': 'CA', 'display_address': ['5120 Cherry Ave', 'Ste 30', 'San Jose, CA 95118']}",+14086180664,(408) 618-0664,6487.079155591305
234,1Np0nqG68R5P4QslAPwKBw,lau-oc-nuong-san-jose,Lau  Oc Nuong,https://s3-media1.fl.yelpcdn.com/bphoto/a4A1HDvksZvWMcRDd5U3Nw/o.jpg,False,https://www.yelp.com/biz/lau-oc-nuong-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,17,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,"{'latitude': 37.29467621030465, 'longitude': -121.8336246}",[],$$,"{'address1': '3126 Senter Rd', 'address2': '', 'address3': None, 'city': 'San Jose', 'zip_code': '95111', 'country': 'US', 'state': 'CA', 'display_address': ['3126 Senter Rd', 'San Jose, CA 95111']}",+14086668492,(408) 666-8492,5158.20757134635
235,wwIuVp394Hh-OjSu2PlPyg,enjoy-seoul-san-jose,Enjoy Seoul,https://s3-media3.fl.yelpcdn.com/bphoto/xoVY1eJvTH5oRsVEft5Tcw/o.jpg,False,https://www.yelp.com/biz/enjoy-seoul-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,505,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 37.331686351783, 'longitude': -121.857492602516}","['delivery', 'pickup']",$$,"{'address1': '979 Story Rd', 'address2': 'Ste 7057', 'address3': '', 'city': 'San Jose', 'zip_code': '95122', 'country': 'US', 'state': 'CA', 'display_address': ['979 Story Rd', 'Ste 7057', 'San Jose, CA 95122']}",+14088851298,(408) 885-1298,2958.6963658740583
236,jw7wkWmTX04fRYLcp9vlPQ,falafels-drive-in-san-jose,Falafel's Drive-In,https://s3-media2.fl.yelpcdn.com/bphoto/mHmUEG_gdQWBU0I7ymM07A/o.jpg,False,https://www.yelp.com/biz/falafels-drive-in-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,5141,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'latitude': 37.323719276993586, 'longitude': -121.93508055499373}","['delivery', 'pickup']",$$,"{'address1': '2301 Stevens Creek Blvd', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95128', 'country': 'US', 'state': 'CA', 'display_address': ['2301 Stevens Creek Blvd', 'San Jose, CA 95128']}",+14082947886,(408) 294-7886,4496.084042426032
237,oEi2mP6cutyHMDxWPTyRqA,gyu-kaku-japanese-bbq-san-jose-2,Gyu-Kaku Japanese BBQ,https://s3-media4.fl.yelpcdn.com/bphoto/R071Ln8sDs76x9xbSDXnWQ/o.jpg,False,https://www.yelp.com/biz/gyu-kaku-japanese-bbq-san-jose-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,123,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 37.33588152444257, 'longitude': -121.89361948418794}",['pickup'],$$$,"{'address1': '28 N Almaden Ave', 'address2': 'Ste 70', 'address3': None, 'city': 'San Jose', 'zip_code': '95110', 'country': 'US', 'state': 'CA', 'display_address': ['28 N Almaden Ave', 'Ste 70', 'San Jose, CA 95110']}",+14083202811,(408) 320-2811,2276.700276079919
238,sKHaZG6GUtLdpDW9C3LdQQ,dish-n-dash-san-jose-san-jose,Dish N Dash - San Jose,https://s3-media2.fl.yelpcdn.com/bphoto/76rxv2rC_uIUDk7XIiPPug/o.jpg,False,https://www.yelp.com/biz/dish-n-dash-san-jose-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,513,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"{'latitude': 37.3845, 'longitude': -121.92733}",['delivery'],$$,"{'address1': '2551 N 1st St', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95131', 'country': 'US', 'state': 'CA', 'display_address': ['2551 N 1st St', 'San Jose, CA 95131']}",+14085771995,(408) 577-1995,8415.69614809835
239,VcOYN87nNxEAuTyevhOqdA,modak-korean-chicken-san-jose-3,MoDak Korean Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/GG97sWWfodmpzsYgVjxNkA/o.jpg,False,https://www.yelp.com/biz/modak-korean-chicken-san-jose-3?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,111,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"{'latitude': 37.31986, 'longitude': -121.97318}",['pickup'],$$,"{'address1': '405 Saratoga Ave', 'address2': 'Ste 20', 'address3': '', 'city': 'San Jose', 'zip_code': '95129', 'country': 'US', 'state': 'CA', 'display_address': ['405 Saratoga Ave', 'Ste 20', 'San Jose, CA 95129']}",+14084904019,(408) 490-4019,7791.05205201171
240,MOcrD0lJxRiuO9qQjQYRag,siena-bistro-san-jose-2,Siena Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/vFXH6OPBJKvRmORsSz2WTA/o.jpg,False,https://www.yelp.com/biz/siena-bistro-san-jose-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,608,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 37.30407, 'longitude': -121.89831}","['delivery', 'restaurant_reservation']",$$,"{'address1': '1359 Lincoln Ave', 'address2': '', 'address3': None, 'city': 'San Jose', 'zip_code': '95125', 'country': 'US', 'state': 'CA', 'display_address': ['1359 Lincoln Ave', 'San Jose, CA 95125']}",+14082710837,(408) 271-0837,1790.398481941853
241,egWrnfT3wi4qaH2d4eoKoA,mommys-banh-mi-san-jose,Mommy's Banh Mi,https://s3-media1.fl.yelpcdn.com/bphoto/mwaK8z2yfZo069L1g2YYuQ/o.jpg,False,https://www.yelp.com/biz/mommys-banh-mi-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,108,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"{'latitude': 37.3346731, 'longitude': -121.8887824}","['delivery', 'pickup']",$$,"{'address1': '1 E San Fernando St', 'address2': None, 'address3': '', 'city': 'San Jose', 'zip_code': '95113', 'country': 'US', 'state': 'CA', 'display_address': ['1 E San Fernando St', 'San Jose, CA 95113']}",,,2039.1823266971555
242,5iMb4-GRJnju4SOsA6VDIg,vn-grill-san-jose,Vn Grill,https://s3-media3.fl.yelpcdn.com/bphoto/mLTjkHb9HAR1N7TWr1i1JA/o.jpg,False,https://www.yelp.com/biz/vn-grill-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,980,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 37.383294, 'longitude': -121.896709}","['delivery', 'pickup']",$$,"{'address1': '1085 E Brokaw Rd', 'address2': 'Ste 20', 'address3': '', 'city': 'San Jose', 'zip_code': '95131', 'country': 'US', 'state': 'CA', 'display_address': ['1085 E Brokaw Rd', 'Ste 20', 'San Jose, CA 95131']}",+14084417900,(408) 441-7900,7489.899175433196
