,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
147,zj09K037XrZ_51Yh5qsIAw,kui-shin-bo-san-francisco-2,Kui Shin Bo,https://s3-media3.fl.yelpcdn.com/bphoto/Tk90nxYDH5tW0c2G0Tq88A/o.jpg,False,https://www.yelp.com/biz/kui-shin-bo-san-francisco-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,924,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 37.785367, 'longitude': -122.429465}","['delivery', 'pickup']","{'address1': '22 Peace Plz', 'address2': 'Fl 2', 'address3': None, 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['22 Peace Plz', 'Fl 2', 'San Francisco, CA 94115']}",+14159229575,(415) 922-9575,2789.0243769571885,$$
148,9hUYiiyPe0QOu8Oezq_yqQ,chez-maman-west-san-francisco-2,Chez Maman West,https://s3-media2.fl.yelpcdn.com/bphoto/CaeMgzyLlE83jqYNrhKTrQ/o.jpg,False,https://www.yelp.com/biz/chez-maman-west-san-francisco-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,1472,"[{'alias': 'french', 'title': 'French'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 37.776988, 'longitude': -122.423164}","['delivery', 'pickup']","{'address1': '401 Gough St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['401 Gough St', 'San Francisco, CA 94102']}",+14153559067,(415) 355-9067,2136.262010586312,$$
149,K9XVDlPNhrrSVEJN7uWqJQ,the-italian-homemade-company-san-francisco-8,The Italian Homemade Company,https://s3-media2.fl.yelpcdn.com/bphoto/_5-c4nBxsn5o3xeL5nEQNA/o.jpg,False,https://www.yelp.com/biz/the-italian-homemade-company-san-francisco-8?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,1862,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'intlgrocery', 'title': 'International Grocery'}]",4.5,"{'latitude': 37.801752, 'longitude': -122.411851}","['delivery', 'pickup']","{'address1': '716 Columbus Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['716 Columbus Ave', 'San Francisco, CA 94133']}",+14157128874,(415) 712-8874,5030.673143869842,$$
150,EztBa2wTrc8z3DAF0YhtpQ,mamanoko-san-francisco-2,Mamanoko,https://s3-media1.fl.yelpcdn.com/bphoto/88GoHopFjJKv3wBs9V5X6g/o.jpg,False,https://www.yelp.com/biz/mamanoko-san-francisco-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,508,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 37.7999557, 'longitude': -122.4414378}","['restaurant_reservation', 'delivery']","{'address1': '2317 Chestnut St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2317 Chestnut St', 'San Francisco, CA 94123']}",+14153468494,(415) 346-8494,4364.950481558414,$$
151,xnN-j7c550oS6ewLITTk4w,birch-and-rye-san-francisco-2,Birch & Rye,https://s3-media2.fl.yelpcdn.com/bphoto/tFS-4veVG75qlMQISe3DSw/o.jpg,False,https://www.yelp.com/biz/birch-and-rye-san-francisco-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,98,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 37.7509243449551, 'longitude': -122.4342714}",[],"{'address1': '1320 Castro St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['1320 Castro St', 'San Francisco, CA 94114']}",+14157962265,(415) 796-2265,1125.5452388772644,
152,7yYLaUjI5cFRaXWDKfRGbg,bacco-san-francisco,Bacco,https://s3-media4.fl.yelpcdn.com/bphoto/Jtp_poCrV4jYjjhddd6vHw/o.jpg,False,https://www.yelp.com/biz/bacco-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,551,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 37.751467, 'longitude': -122.430042}","['pickup', 'delivery']","{'address1': '3913 24th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['3913 24th St', 'San Francisco, CA 94114']}",+14152824969,(415) 282-4969,1190.431902819556,$$$
153,dTWMVRcMVC4zynbFQC7A2A,seven-hills-san-francisco,Seven Hills,https://s3-media3.fl.yelpcdn.com/bphoto/kVipy_NbGz5yCcfIwT9CQw/o.jpg,False,https://www.yelp.com/biz/seven-hills-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,1261,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 37.7981712, 'longitude': -122.4186984}",[],"{'address1': '1896 Hyde St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1896 Hyde St', 'San Francisco, CA 94109']}",+14157751550,(415) 775-1550,4428.257650944676,$$$
154,kqk5BoCJU59MC9fH0IB4wQ,kin-khao-san-francisco-2,Kin Khao,https://s3-media1.fl.yelpcdn.com/bphoto/5n8QBzhfaf6jnAjgrBZjAg/o.jpg,False,https://www.yelp.com/biz/kin-khao-san-francisco-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,2241,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 37.78524, 'longitude': -122.40933}",['delivery'],"{'address1': '55 Cyril Magnin St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['55 Cyril Magnin St', 'San Francisco, CA 94102']}",+14153627456,(415) 362-7456,3606.3913499996406,$$$
155,8u7pyRsCdf0DOP-Vg6MuLQ,purple-rice-san-francisco,Purple Rice,https://s3-media2.fl.yelpcdn.com/bphoto/XCWBmK7qE4SaepWI1Fvh5Q/o.jpg,False,https://www.yelp.com/biz/purple-rice-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,250,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 37.771917, 'longitude': -122.430753}","['pickup', 'delivery']","{'address1': '509 Haight St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['509 Haight St', 'San Francisco, CA 94117']}",+14159326257,(415) 932-6257,1325.1838754735893,$$
156,DLjqwgeEd4BxZT7qJKvWUw,the-pawn-shop-san-francisco,The Pawn Shop,https://s3-media3.fl.yelpcdn.com/bphoto/X0jMCkLRLsjz6Hw5lmEPmQ/o.jpg,False,https://www.yelp.com/biz/the-pawn-shop-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,560,"[{'alias': 'speakeasies', 'title': 'Speakeasies'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,"{'latitude': 37.781102416684746, 'longitude': -122.40836138075936}","['restaurant_reservation', 'pickup', 'delivery']","{'address1': '993 Mission St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['993 Mission St', 'San Francisco, CA 94103']}",+14158748041,(415) 874-8041,3337.76815175184,$$
157,BZhEfTWlIVFh0eD0-_9xkQ,hotpot-champ-san-francisco-2,Hotpot Champ,https://s3-media2.fl.yelpcdn.com/bphoto/JWTYKQdPHeNQ7wsBPgCa3w/o.jpg,False,https://www.yelp.com/biz/hotpot-champ-san-francisco-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,13,"[{'alias': 'hotpot', 'title': 'Hot Pot'}]",4.0,"{'latitude': 37.79548, 'longitude': -122.4052}",['restaurant_reservation'],"{'address1': '801 Kearny St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['801 Kearny St', 'San Francisco, CA 94108']}",+14154004528,(415) 400-4528,4725.154382437805,
158,lJAGnYzku5zSaLnQ_T6_GQ,brendas-french-soul-food-san-francisco-6,Brenda's French Soul Food,https://s3-media4.fl.yelpcdn.com/bphoto/VJ865E7ULQWSNjKhNG57VQ/o.jpg,False,https://www.yelp.com/biz/brendas-french-soul-food-san-francisco-6?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,12001,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",4.0,"{'latitude': 37.78291531984934, 'longitude': -122.41889950001861}",['delivery'],"{'address1': '652 Polk St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['652 Polk St', 'San Francisco, CA 94102']}",+14153458100,(415) 345-8100,2893.406621737596,$$
159,3tn9eZJhlhdSBwux440nSA,chome-san-francisco-3,Chome,https://s3-media4.fl.yelpcdn.com/bphoto/lQvJugCqhIIiWlY0Aq-J5A/o.jpg,False,https://www.yelp.com/biz/chome-san-francisco-3?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,256,"[{'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.5,"{'latitude': 37.76209, 'longitude': -122.41924}",[],"{'address1': '2193 Mission St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2193 Mission St', 'San Francisco, CA 94110']}",+14157570922,(415) 757-0922,1521.8981771276183,$$
160,8GqReA8EJ3UGRuIFbd9jyQ,chong-qing-xiao-mian-san-francisco,Chong Qing Xiao Mian,https://s3-media2.fl.yelpcdn.com/bphoto/AvhL0DLk7TsxsjWZB3SDow/o.jpg,False,https://www.yelp.com/biz/chong-qing-xiao-mian-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,1132,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'szechuan', 'title': 'Szechuan'}]",4.0,"{'latitude': 37.796386, 'longitude': -122.4053411}","['pickup', 'delivery']","{'address1': '915 Kearny St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['915 Kearny St', 'San Francisco, CA 94133']}",+14159830888,(415) 983-0888,4801.904299319108,$$
161,RIQUwLeZGXaYXs95igbL3g,cote-ouest-bistro-san-francisco,Cote Ouest Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/cNJg3QuNtsqzraOZDf7JXQ/o.jpg,False,https://www.yelp.com/biz/cote-ouest-bistro-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,154,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 37.798332, 'longitude': -122.446101}",[],"{'address1': '2953 Baker St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2953 Baker St', 'San Francisco, CA 94123']}",+14158964709,(415) 896-4709,4248.386227378869,
162,7tsN9N9mhfJRNTe37pLFMg,burma-love-san-francisco-10,Burma Love,https://s3-media3.fl.yelpcdn.com/bphoto/Sd_ij4_9TyALdoNgwnzmaw/o.jpg,False,https://www.yelp.com/biz/burma-love-san-francisco-10?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,1596,"[{'alias': 'burmese', 'title': 'Burmese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 37.76961, 'longitude': -122.42205}","['restaurant_reservation', 'pickup']","{'address1': '211 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['211 Valencia St', 'San Francisco, CA 94103']}",+14158612100,(415) 861-2100,1590.0954692428409,$$
163,OVLexCW4wdYDUc_Oc4NfVw,opa-cafe-san-francisco,opa cafe,https://s3-media3.fl.yelpcdn.com/bphoto/McUlMS3IyUj-KsRvon1GCQ/o.jpg,False,https://www.yelp.com/biz/opa-cafe-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,486,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"{'latitude': 37.783969, 'longitude': -122.441505}","['pickup', 'delivery']","{'address1': '2401 Post St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['2401 Post St', 'San Francisco, CA 94115']}",+14159137745,(415) 913-7745,2603.393571229183,$$
164,1hMD7RQogPDWpE-p3LKjXA,loló-san-francisco-4,Loló,https://s3-media2.fl.yelpcdn.com/bphoto/V1wkQu5YqrD3W9Fbj3XP2g/o.jpg,False,https://www.yelp.com/biz/lol%C3%B3-san-francisco-4?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,2456,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 37.7573462, 'longitude': -122.4214034}","['restaurant_reservation', 'delivery']","{'address1': '974 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['974 Valencia St', 'San Francisco, CA 94110']}",+14156435656,(415) 643-5656,1380.24804973913,$$
165,fIkLJ_xpZo8py8SYTXYkPQ,kantine-san-francisco-2,Kantine,https://s3-media1.fl.yelpcdn.com/bphoto/6UeT5GaHpJs8st2sfECLxQ/o.jpg,False,https://www.yelp.com/biz/kantine-san-francisco-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,354,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 37.770655, 'longitude': -122.425312}",['delivery'],"{'address1': '1906 Market St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['1906 Market St', 'San Francisco, CA 94102']}",+14157357123,(415) 735-7123,1461.089011747417,$$
166,9nltvO9__dkyRIT17D5TqQ,palm-house-san-francisco,Palm House,https://s3-media2.fl.yelpcdn.com/bphoto/l8KwTWxXY8dzlj3dROWnig/o.jpg,False,https://www.yelp.com/biz/palm-house-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,1218,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 37.797772, 'longitude': -122.432887}","['restaurant_reservation', 'pickup', 'delivery']","{'address1': '2032 Union St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2032 Union St', 'San Francisco, CA 94123']}",+14157499959,(415) 749-9959,4111.963903534761,$$
167,ey_UUXdDMUoO77QIF6SGaQ,mensho-tokyo-sf-san-francisco,Mensho Tokyo SF,https://s3-media4.fl.yelpcdn.com/bphoto/4L3t1-0-tI0h4CC_NgLoMA/o.jpg,False,https://www.yelp.com/biz/mensho-tokyo-sf-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,2782,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 37.78686, 'longitude': -122.41439}",['delivery'],"{'address1': '672 Geary St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['672 Geary St', 'San Francisco, CA 94102']}",+14158008345,(415) 800-8345,3467.786025856827,$$
168,i_OkjtKWm02Upc-PlcUrrg,firefly-restaurant-san-francisco-4,Firefly Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/TBzoHP6DgU0V5ajlXqL1VQ/o.jpg,False,https://www.yelp.com/biz/firefly-restaurant-san-francisco-4?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,1530,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 37.751206, 'longitude': -122.438189}",['delivery'],"{'address1': '4288 24th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4288 24th St', 'San Francisco, CA 94114']}",+14158217652,(415) 821-7652,1088.6781106661263,$$$
169,u2KkG0ucvooOdwgIgZPSlA,abacá-san-francisco-3,ABACÁ,https://s3-media3.fl.yelpcdn.com/bphoto/qs8MAhuuaucfwW6XAPDRow/o.jpg,False,https://www.yelp.com/biz/abac%C3%A1-san-francisco-3?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,405,"[{'alias': 'filipino', 'title': 'Filipino'}]",4.0,"{'latitude': 37.80680494183422, 'longitude': -122.41706588852709}",[],"{'address1': '2700 Jones St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['2700 Jones St', 'San Francisco, CA 94133']}",+14154860788,(415) 486-0788,5381.124048115468,$$$
170,HlDkf_7TxPLaPn882N1Nxw,base-camp-san-francisco,Base Camp,https://s3-media2.fl.yelpcdn.com/bphoto/yKobhsTtozbSXGcwOzUBrQ/o.jpg,False,https://www.yelp.com/biz/base-camp-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,223,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.5,"{'latitude': 37.75873, 'longitude': -122.41502}","['pickup', 'delivery']","{'address1': '2400 Folsom St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2400 Folsom St', 'San Francisco, CA 94110']}",+14156545349,(415) 654-5349,1902.5881570182332,$$
171,EcSIjxiaZ36vqCKAJ9ihIw,rong-s-san-francisco,Rong’s,https://s3-media4.fl.yelpcdn.com/bphoto/9hQYC62bH_Lqvm1N-rOf8Q/o.jpg,False,https://www.yelp.com/biz/rong-s-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,299,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}]",4.5,"{'latitude': 37.77603, 'longitude': -122.49559}","['pickup', 'delivery']","{'address1': '3420 Balboa St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['3420 Balboa St', 'San Francisco, CA 94121']}",+14157029918,(415) 702-9918,5467.451159530264,$$
172,eH6pMooUvdCbBo7YfZjfCA,hazies-san-francisco,Hazie's,https://s3-media1.fl.yelpcdn.com/bphoto/balnpwaauVsab6hJg0jBdQ/o.jpg,False,https://www.yelp.com/biz/hazies-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,112,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 37.77639705023813, 'longitude': -122.4247376}",[],"{'address1': '501 Hayes St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['501 Hayes St', 'San Francisco, CA 94102']}",+14156785156,(415) 678-5156,2007.2316084361707,$$
173,E1afEB6othmgSJZKIqeMFA,freekeh-san-francisco,Freekeh,https://s3-media3.fl.yelpcdn.com/bphoto/WazVe4NWv_Zd2LMhIhD-Dg/o.jpg,False,https://www.yelp.com/biz/freekeh-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,116,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,"{'latitude': 37.76512, 'longitude': -122.42261}",[],"{'address1': '3126 16th St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['3126 16th St', 'San Francisco, CA 94103']}",+14155538966,(415) 553-8966,1300.2013439164486,$$
174,ZdKUKq7A94x9cEobARf2cA,breakfast-at-tiffanys-san-francisco,Breakfast at Tiffany's,https://s3-media4.fl.yelpcdn.com/bphoto/4vha8xP950dC5k3SNbpNCA/o.jpg,False,https://www.yelp.com/biz/breakfast-at-tiffanys-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,1102,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 37.7304538339376, 'longitude': -122.40473203361}","['pickup', 'delivery']","{'address1': '2499 San Bruno Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94134', 'country': 'US', 'state': 'CA', 'display_address': ['2499 San Bruno Ave', 'San Francisco, CA 94134']}",+14154688805,(415) 468-8805,4390.308843256284,$$
175,W-2ASPO9NQGUlo8RJLblVw,gurung-kitchen-san-francisco,Gurung Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/7wMmZRxluhqZWIE-ZC2OIw/o.jpg,False,https://www.yelp.com/biz/gurung-kitchen-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,83,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 37.76377, 'longitude': -122.46906}","['pickup', 'delivery']","{'address1': '1033 Irving St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['1033 Irving St', 'San Francisco, CA 94122']}",+14153794674,(415) 379-4674,2885.8362995968073,
176,vqY8QoWhNTiqy4lhld54zQ,wilder-san-francisco,Wilder,https://s3-media3.fl.yelpcdn.com/bphoto/XaPDtRjFRUPge8Koa_RmYQ/o.jpg,False,https://www.yelp.com/biz/wilder-san-francisco?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,145,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 37.798799, 'longitude': -122.435654}","['restaurant_reservation', 'pickup', 'delivery']","{'address1': '3154 Fillmore St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['3154 Fillmore St', 'San Francisco, CA 94123']}",+14157416605,(415) 741-6605,4220.226631015386,$$
